,userName,numStar,title,reviewDate,reviewContent,numHelpful,numUnhelpful
3168,Nico07,5,Great upgraded Switch console,1 year ago,"While the Switch OLED Model isn't the Pro model many of had hoped for it does offer a few nice benefits that are great for newcomers and possibly worth the upgrade for others.  Basically, the big upgrade for $50 over the basic v2 red box Switch that has been out for a while is the new 7"" OLED over the older 6.2"" LCD screen.  The colors pop, contrast, and refresh rate are improved.  There is also no visible ghosting that was apparent on the older screen.  So as many reviews have said for mobile users this is great and a huge worthwhile upgrade.

Now for those like myself that primarily play in docked mode.  I rarely see this mentioned even in professional reviews of the console, but the internal system memory has been upgraded from 32GB to 64GB.  This is pretty big.  While you can buy an external MicroSD memory card for expansion, you can only have save data on the internal storage.  With games like NBA 2K series requiring 5GB per save and multiple profiles requiring multiple GB per save with games like Minecraft, more memory is very welcome.  This is especially true in that on the 32GB model with the OS the user only had access to around 26GB of this memory.

Aside from this the unit also features a new dock that has an integrated LAN port.  This is a bitter sweet upgrade as apparently the LAN port shares some of the same wiring as a 4K HDMI port that was added in a custom configuration.  So while it could have been interesting to have limited 4K support on the Switch, the LAN port is welcome, even if it also cost one of the two internal USB ports.",0,0
3169,Gaby,5,THE BEST SWITCH,3 months ago,This is the BEST Nintendo Switch the screen is great so as the graphics it is really fun as well,0,0
3170,Vinner89,5,OLED NINTENDO SWITCH WORTH PICKING UP !,1 year ago,"If you own any previous Nintendo Switch with a bad/faulty battery, this OLED Switch is worth the upgrade. It has a little more screen length with enhanced dark backgrounds. Mine runs really smooth and easy to transfer all of your saved data from your previous Nintendo Switch to your new OLED Nintendo Switch. Very underrated and a lot of fun for this holiday season and worth getting for you kid or for yourself as an adult.",0,0
3171,Xbox,5,Best version of the Nintendo Switch!,9 months ago,Much better than the previous versions. Screen is amazing! Feels much lighter and solid. It’s thinner and keeps pretty cool through gameplay. I love the handheld mode with the bigger screen but docked is a great option to have as well. The dock needed this upgrade too. Thanks Nintendo and Best Buy!,0,0
3172,AsteroidBlues,5,Great Option for Handheld Gamers,8 months ago,"Works great does get hot a little faster than the V.2 switch, but it makes up for it by having a longer battery life and a way better screen. Definitely should get this if you're a handheld gamer or if you're on the go a lot. Otherwise just go with the regular.",0,0
3173,JazzyBre,5,In Love,1 year ago,I am very pleased with my purchase! It was worth the wait! The color and screen are Beautiful!,0,0
3174,Madhukar,5,OLED displays great colors.,2 months ago,"My son using the Nintendo switch for almost 9 months now. We had waited for OLED model to be available in the market then and we felt it was worth waiting for OLED display. Easily connects to TV and great experience playing the games. You can find some games for free, but popular games are bit costlier. Overall it work’s really good.",0,0
3175,DubHais,5,Brilliant,2 months ago,There is a reason why the Switch is one of the best selling video game systems ever. The flexibility of handheld and console mode is extremely convenient. The different ways to use the Joy-Con are great. The lineup of great games continues to expand 5 years in. I expect support to continue for several more years (which would be nice given the cyclical nature of Nintendo consoles).,0,0
3176,Lone,5,Switch is awesome,3 months ago,love it. Screen is vivid and looks amazing. I upgraded from the 2017 switch and this is a major upgrade,0,0
3177,Sarbear81,5,Amazing Product,11 months ago,Amazing!  The color is stunning.  Feels lighter in my hands.   Nice big screen,0,0
3178,Ralph,4,"Great screen upgrade, but....",7 months ago,"The Switch OLED is a much better mase product vs the original Switch. From feel to looks, it has some nice features like the screen of courage. It will work exactly the same and play exactly the same as your original Switch, just look better while doing it. While I am glad I made this purchase my only wish was that the processor, ram, and even graphics card built in were pushed to be at least 20% better. That would give a performance boost to games struggling to hit 60fps consistently.",0,0
3179,george,5,OLED Mario looks even better,1 year ago,"the OLED screen makes the color look great! FOr non-docked players, its a huge upgrade.",0,0
3180,DougF,5,Great system!,7 months ago,"Not exactly the new switch we all wanted, but it’s definitely a huge upgrade.  It’s about the same size and weight but with a much bigger, way more vibrant screen.  The kick stand is actually usable now and is much improved.  The speakers are better and the storage is double at 64gb and finally built in LAN port on the dock.  Is it worth it if you already have a switch? Probably not unless you just absolutely play the switch every single day.  But for anyone buying a regular switch right now it would be silly not to pay $50 more for this one.  The switch lite is still a valid option because it’s almost half the price and not everyone wants to play docked.",1,0
3181,Blastoise,5,Awesome screen,11 months ago,Great fun to use  great quality cool colors.     Would buy again,0,0
3182,Carrie,5,The Switch gets a much needed makeover.,9 months ago,"The difference in the screen, coming from the OG Switch, is amazing. Seeing my old Switch next to this one really sold me. I use mine almost exclusively in handheld, so the screen made a big difference for me. The speakers are better, and the kickstand got a much needed makeover. I love this thing.",0,0
3183,Kenneth,5,OLED looks so nice,9 months ago,Internal spec wise there’s not much difference to the original switch. However that screen just looks so much nicer and bigger than anticipated in person. It’s just one of those things you can’t gauge in pictures. You just gotta see for yourself personally. You really notice the difference side by side.,0,0
